BI0CE2,BI12E3,BI41E1,BI41E2,BI41E3,BI72E3,BI76E3,BI99E1,BI99E3,VC07E1,VC07E2,VC07E3,num_overtargets,total_traffic,cell_throughput,user_throughput,nextim_file,output_file,reward
4,2,3,8,6,6,10,7,2,8,3,6,3.0,98.56208000000001,12.793012173307087,4.820445493160036,Nextim_407.txt,Nextim_407.txt_throughput_21-22_fer.data,-1.0
7,2,3,6,3,5,10,7,2,8,3,6,3.0,98.71238000000001,12.791676651264995,4.72677179049897,Nextim_529.txt,Nextim_529.txt_throughput_21-22_fer.data,-1.0
7,2,3,7,6,5,10,7,2,8,3,6,3.0,98.61443000000001,12.817780965311595,4.766316738677321,Nextim_367.txt,Nextim_367.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,2,5,10,7,2,8,6,6,3.0,98.49522999999998,12.762261352632992,4.757088103937587,Nextim_458.txt,Nextim_458.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,7,2,8,3,2,3.0,98.58484,12.785712018640503,4.791930308089053,Nextim_503.txt,Nextim_503.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,4,5,10,7,2,8,3,6,3.0,98.57991,12.809413040465998,4.776359234911,Nextim_446.txt,Nextim_446.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,6,7,2,8,7,6,3.0,98.51924,12.717115405808142,4.806175728213466,Nextim_421.txt,Nextim_421.txt_throughput_21-22_fer.data,-1.0
7,2,3,4,6,5,10,7,2,8,3,6,3.0,98.71238000000001,12.808092695796631,4.754119597709074,Nextim_363.txt,Nextim_363.txt_throughput_21-22_fer.data,-1.0
7,6,3,8,6,5,10,7,2,8,3,6,3.0,98.56431,12.752673722610922,4.8269417768387335,Nextim_388.txt,Nextim_388.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,6,2,8,3,6,3.0,98.57781,12.772175330447174,4.735240937324477,Nextim_393.txt,Nextim_393.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,3,2,8,3,5,3.0,98.58226,12.710460372068523,4.7209267405991495,Nextim_433.txt,Nextim_433.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,4,5,10,7,2,8,3,4,3.0,98.58484000000001,12.791411294259971,4.762178035431291,Nextim_420.txt,Nextim_420.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,4,2,8,7,6,3.0,98.57781,12.76065896979261,4.748182561882671,Nextim_460.txt,Nextim_460.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,10,7,2,5,3,6,3.0,98.71292,12.77954243342218,4.721044296698134,Nextim_532.txt,Nextim_532.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,6,3,6,3.0,98.71292000000001,12.801180807222018,4.74777068512498,Nextim_361.txt,Nextim_361.txt_throughput_21-22_fer.data,-1.0
7,2,3,4,6,8,10,7,2,8,3,6,3.0,98.64193999999998,12.706804074303271,4.834483492093158,Nextim_514.txt,Nextim_514.txt_throughput_21-22_fer.data,-1.0
7,2,3,4,3,5,10,7,2,8,3,6,3.0,98.71238000000002,12.79186356323011,4.724745954109379,Nextim_475.txt,Nextim_475.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,10,7,2,8,7,6,3.0,98.49547000000001,12.759399619520664,4.803485526294281,Nextim_452.txt,Nextim_452.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,6,10,7,2,8,3,6,3.0,98.55998,12.809293184709524,4.800548135212887,Nextim_376.txt,Nextim_376.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,6,10,5,2,8,3,6,3.0,98.55998000000002,12.699853463676357,4.716614718333087,Nextim_434.txt,Nextim_434.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,10,5,2,8,3,6,3.0,98.57781000000001,12.708738807095873,4.673012972854933,Nextim_502.txt,Nextim_502.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,7,7,2,8,3,6,3.0,98.60093999999998,12.812868017384615,4.803474327326372,Nextim_507.txt,Nextim_507.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,3,2,8,3,6,3.0,98.57781,12.726936722131462,4.721460395861873,Nextim_385.txt,Nextim_385.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,4,5,10,7,2,8,4,6,3.0,98.57781000000001,12.808399070226635,4.761945860834385,Nextim_472.txt,Nextim_472.txt_throughput_21-22_fer.data,-1.0
7,2,3,7,6,5,10,7,2,8,3,3,3.0,98.62146,12.77571826922921,4.774517961813223,Nextim_485.txt,Nextim_485.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,9,10,7,2,8,4,6,3.0,98.46913,12.682712476012814,4.882810659689398,Nextim_439.txt,Nextim_439.txt_throughput_21-22_fer.data,-1.0
7,3,3,8,6,9,10,7,2,8,3,6,3.0,98.46913,12.68921282016305,4.886085897072658,Nextim_492.txt,Nextim_492.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,2,5,10,7,2,8,3,6,3.0,98.57805000000002,12.8239217440245,4.750584518796688,Nextim_482.txt,Nextim_482.txt_throughput_21-22_fer.data,-1.0
7,2,1,8,6,5,10,7,2,8,3,3,3.0,98.58508000000002,12.785169148164988,4.793178189753978,Nextim_403.txt,Nextim_403.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,6,3,3,3.0,98.71941000000001,12.759238702969782,4.754480254449273,Nextim_512.txt,Nextim_512.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,10,4,2,8,3,6,3.0,98.57805000000002,12.730238107329656,4.716015271293862,Nextim_400.txt,Nextim_400.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,8,10,7,2,8,6,6,3.0,98.42479000000002,12.676378631124056,4.882246824940881,Nextim_495.txt,Nextim_495.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,7,10,7,2,8,3,6,3.0,98.55663000000003,12.779104327199104,4.813355741091331,Nextim_372.txt,Nextim_372.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,8,3,3,3.0,98.58484,12.78893952577267,4.791358900071246,Nextim_384.txt,Nextim_384.txt_throughput_21-22_fer.data,-1.0
7,2,1,6,6,5,10,7,2,8,3,6,3.0,98.71262000000002,12.802877546920204,4.755026530132879,Nextim_506.txt,Nextim_506.txt_throughput_21-22_fer.data,-1.0
7,5,3,8,4,5,10,7,2,8,3,6,3.0,98.56731000000002,12.77611326028953,4.790686541231076,Nextim_425.txt,Nextim_425.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,8,6,6,3.0,98.49523,12.779027860841422,4.793590792566096,Nextim_358.txt,Nextim_358.txt_throughput_21-22_fer.data,-1.0
4,2,3,8,3,5,10,7,2,8,3,6,3.0,98.57991000000003,12.801974848791854,4.7769641209732825,Nextim_473.txt,Nextim_473.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,10,7,2,8,3,6,3.0,98.57781000000001,12.818020848387137,4.757019740788513,Nextim_392.txt,Nextim_392.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,3,8,3,6,3.0,98.28327000000003,12.809973246241,4.819455181005699,Nextim_397.txt,Nextim_397.txt_throughput_21-22_fer.data,-1.0
7,5,3,8,6,8,10,7,2,8,3,6,3.0,98.49637000000001,12.684556527055067,4.898873089030616,Nextim_510.txt,Nextim_510.txt_throughput_21-22_fer.data,-1.0
7,5,3,8,6,5,10,7,2,8,3,6,3.0,98.56731000000002,12.786152713760236,4.81119206335671,Nextim_389.txt,Nextim_389.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,10,7,2,8,5,6,3.0,98.51620000000001,12.789527785889021,4.760406381728207,Nextim_477.txt,Nextim_477.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,8,3,4,3.0,98.58484,12.79952813253603,4.783992369879236,Nextim_373.txt,Nextim_373.txt_throughput_21-22_fer.data,-1.0
6,2,3,8,6,5,10,7,2,8,3,5,3.0,98.58436,12.81052320058623,4.791550770035611,Nextim_525.txt,Nextim_525.txt_throughput_21-22_fer.data,-1.0
5,5,3,8,6,5,10,7,2,8,3,6,3.0,98.56941000000002,12.77505173378241,4.824312401087112,Nextim_405.txt,Nextim_405.txt_throughput_21-22_fer.data,-1.0
7,2,3,4,6,5,10,3,2,8,3,6,3.0,98.71237999999998,12.702174475297829,4.69851951258295,Nextim_481.txt,Nextim_481.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,3,2,5,3,6,3.0,98.71292000000001,12.682656431883954,4.6879326769903225,Nextim_450.txt,Nextim_450.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,6,10,7,2,8,3,5,3.0,98.56443000000003,12.793590860569784,4.800956736264917,Nextim_504.txt,Nextim_504.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,5,5,10,4,2,8,3,6,3.0,98.57781000000003,12.718046917876945,4.706961173569412,Nextim_468.txt,Nextim_468.txt_throughput_21-22_fer.data,-1.0
7,2,3,6,6,5,8,7,2,8,3,6,3.0,98.73517000000002,12.783038289896535,4.760110559385262,Nextim_476.txt,Nextim_476.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,7,2,8,3,6,3.0,98.57781000000003,12.836800168146093,4.783535142439096,Nextim_394.txt,Nextim_394.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,5,5,10,3,2,8,3,6,3.0,98.57781000000001,12.724114805638175,4.714877092434975,Nextim_440.txt,Nextim_440.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,3,2,8,6,6,3.0,98.57781000000001,12.760856867713345,4.746538637573124,Nextim_521.txt,Nextim_521.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,6,7,6,3.0,98.63034,12.724253346893144,4.766172043871737,Nextim_484.txt,Nextim_484.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,4,5,10,3,2,8,3,6,3.0,98.57781000000001,12.716666288549918,4.700717283629998,Nextim_499.txt,Nextim_499.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,2,5,10,3,2,8,3,6,3.0,98.57781000000001,12.709754486944561,4.684694760658237,Nextim_414.txt,Nextim_414.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,7,10,7,2,7,3,6,3.0,98.59379000000001,12.766626296754053,4.793899332798633,Nextim_511.txt,Nextim_511.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,8,4,6,3.0,98.57781000000001,12.818644774869899,4.782600574941799,Nextim_360.txt,Nextim_360.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,8,7,6,3.0,98.49523,12.749868330904565,4.800915545057908,Nextim_362.txt,Nextim_362.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,9,10,7,2,4,3,6,3.0,98.60424,12.646654679558297,4.832575763342961,Nextim_518.txt,Nextim_518.txt_throughput_21-22_fer.data,-1.0
6,2,3,8,6,5,10,7,2,8,4,6,3.0,98.57991000000003,12.8124716024175,4.78969407574789,Nextim_406.txt,Nextim_406.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,3,2,8,3,6,3.0,98.57781,12.732824244182947,4.721808608670668,Nextim_470.txt,Nextim_470.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,10,7,2,8,4,6,3.0,98.57781,12.805241963579933,4.7557877996989495,Nextim_527.txt,Nextim_527.txt_throughput_21-22_fer.data,-1.0
7,6,3,5,6,5,10,7,2,8,3,6,3.0,98.69888000000002,12.722852931862862,4.793887010130771,Nextim_422.txt,Nextim_422.txt_throughput_21-22_fer.data,-1.0
7,3,3,8,6,5,10,7,2,8,3,6,3.0,98.57781000000001,12.824826449860236,4.786602571935749,Nextim_396.txt,Nextim_396.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,2,5,10,7,2,5,3,6,3.0,98.71292,12.775817641151914,4.711243352133522,Nextim_487.txt,Nextim_487.txt_throughput_21-22_fer.data,-1.0
7,2,3,5,6,5,10,7,2,8,3,6,3.0,98.71238,12.801571602694484,4.750723797967109,Nextim_398.txt,Nextim_398.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,7,7,2,8,6,6,3.0,98.51836000000002,12.751156901362421,4.807882664148172,Nextim_417.txt,Nextim_417.txt_throughput_21-22_fer.data,-1.0
7,2,3,4,5,5,10,7,2,8,3,6,3.0,98.71238,12.805382582932888,4.747272338342082,Nextim_415.txt,Nextim_415.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,10,7,2,8,3,4,3.0,98.58484000000001,12.788901138063013,4.755996798588981,Nextim_444.txt,Nextim_444.txt_throughput_21-22_fer.data,-1.0
7,4,3,8,6,5,10,7,2,8,3,6,3.0,98.57780999999999,12.804818000257068,4.786730738084584,Nextim_369.txt,Nextim_369.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,9,10,7,2,7,3,6,3.0,98.50628999999999,12.682881105543581,4.864939364259785,Nextim_467.txt,Nextim_467.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,8,7,7,2,8,3,6,3.0,98.55168,12.700629983354188,4.870251882401889,Nextim_464.txt,Nextim_464.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,10,4,2,8,3,6,3.0,98.57991000000004,12.708320856872348,4.71146771274724,Nextim_519.txt,Nextim_519.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,8,10,5,2,8,3,6,3.0,98.50737,12.620013553293633,4.789835469344249,Nextim_490.txt,Nextim_490.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,10,7,2,8,3,4,3.0,98.58508000000002,12.80985160290339,4.786543553188999,Nextim_488.txt,Nextim_488.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,7,10,5,2,8,3,6,3.0,98.55663000000003,12.669740578871666,4.729563733547825,Nextim_491.txt,Nextim_491.txt_throughput_21-22_fer.data,-1.0
6,2,3,8,6,5,8,7,2,8,3,6,3.0,98.60270000000001,12.802589416243222,4.796743000781068,Nextim_497.txt,Nextim_497.txt_throughput_21-22_fer.data,-1.0
5,2,2,8,6,5,10,7,2,8,3,6,3.0,98.58015000000003,12.828957238262193,4.799572865924966,Nextim_471.txt,Nextim_471.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,10,7,2,8,7,3,3.0,98.50226,12.70666493298115,4.809999702657567,Nextim_424.txt,Nextim_424.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,10,7,2,5,3,2,3.0,98.71965,12.751517553209908,4.756048615700185,Nextim_588.txt,Nextim_588.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,10,7,2,8,4,6,3.0,98.57805000000002,12.828114035431629,4.785157713613472,Nextim_552.txt,Nextim_552.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,6,10,7,2,8,3,6,3.0,98.56046000000002,12.819690482192419,4.80343801605709,Nextim_557.txt,Nextim_557.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,9,7,2,8,3,3,3.0,98.59822,12.788812013782609,4.794398808381889,Nextim_357.txt,Nextim_357.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,6,9,10,3,2,8,3,6,3.0,98.32028999999999,12.58839619991851,4.834139148457976,Nextim_836.txt,Nextim_836.txt_throughput_21-22_fer.data,-1.0
7,2,3,6,6,5,6,7,2,8,3,6,3.0,98.73639000000001,12.773630816254508,4.759808087834284,Nextim_355.txt,Nextim_355.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,3,2,8,4,6,3.0,98.59107000000002,12.727295218878725,4.727820594738156,Nextim_343.txt,Nextim_343.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,5,5,9,7,2,8,3,6,3.0,98.59107000000002,12.817291598382836,4.778498742954978,Nextim_329.txt,Nextim_329.txt_throughput_21-22_fer.data,-1.0
7,2,3,7,6,5,9,7,2,7,3,6,3.0,98.62823,12.79103005140369,4.751716164420865,Nextim_345.txt,Nextim_345.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,6,9,7,2,8,3,6,3.0,98.58758,12.784495757713064,4.816118935045408,Nextim_352.txt,Nextim_352.txt_throughput_21-22_fer.data,-1.0
7,2,3,4,6,5,9,7,2,8,3,6,3.0,98.72564000000001,12.796810975723165,4.755184499704813,Nextim_324.txt,Nextim_324.txt_throughput_21-22_fer.data,-1.0
8,6,3,8,6,5,10,7,2,8,3,6,3.0,98.56431000000002,12.757258027422203,4.826591193420861,Nextim_808.txt,Nextim_808.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,3,5,9,7,2,8,3,6,3.0,98.59107,12.806559005802757,4.758115541721386,Nextim_296.txt,Nextim_296.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,7,2,6,3,6,3.0,98.72617999999999,12.789376555478942,4.748766830283067,Nextim_294.txt,Nextim_294.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,4,5,9,7,2,8,3,6,3.0,98.59107,12.8098710755091,4.764307865496581,Nextim_327.txt,Nextim_327.txt_throughput_21-22_fer.data,-1.0
4,2,3,8,6,5,6,7,2,8,3,6,3.0,98.60392000000002,12.782183113982166,4.808903062261975,Nextim_351.txt,Nextim_351.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,4,2,8,3,6,3.0,98.59107000000002,12.709530528971621,4.714655083293718,Nextim_304.txt,Nextim_304.txt_throughput_21-22_fer.data,-1.0
7,2,3,5,6,5,9,7,2,8,3,6,3.0,98.72563999999998,12.790171565051825,4.751818901539428,Nextim_312.txt,Nextim_312.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,2,5,9,7,2,8,3,6,3.0,98.59107000000002,12.803461379670566,4.748365925247513,Nextim_325.txt,Nextim_325.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,7,2,8,5,6,3.0,98.52946,12.791620776549927,4.788341314580371,Nextim_308.txt,Nextim_308.txt_throughput_21-22_fer.data,-1.0
7,2,1,8,6,5,9,7,2,8,3,6,3.0,98.59119000000003,12.815886256758091,4.787719643324454,Nextim_321.txt,Nextim_321.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,2,5,10,7,2,8,3,6,3.0,98.57781000000001,12.814543927168137,4.747258302619299,Nextim_350.txt,Nextim_350.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,6,7,2,8,3,6,3.0,98.60182,12.798518329884235,4.789066783130953,Nextim_314.txt,Nextim_314.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,9,9,7,2,8,3,6,3.0,98.49859000000004,12.683332669907617,4.886024579047271,Nextim_307.txt,Nextim_307.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,8,5,2,8,3,6,3.0,98.60060000000001,12.698598033357696,4.70540408482728,Nextim_341.txt,Nextim_341.txt_throughput_21-22_fer.data,-1.0
6,2,3,8,6,5,9,7,2,8,3,6,3.0,98.59317,12.814630461393193,4.792321336030906,Nextim_316.txt,Nextim_316.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,3,2,8,3,6,3.0,98.59107000000003,12.71593260722256,4.722632023912636,Nextim_320.txt,Nextim_320.txt_throughput_21-22_fer.data,-1.0
7,2,3,6,6,5,9,7,2,8,3,6,3.0,98.72564,12.79516621517272,4.755724495369711,Nextim_298.txt,Nextim_298.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,8,10,7,2,8,3,6,3.0,98.50737000000001,12.734619481178077,4.872550664441003,Nextim_874.txt,Nextim_874.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,6,2,8,3,6,3.0,98.59107000000002,12.76089315891269,4.736356026096596,Nextim_317.txt,Nextim_317.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,7,3,8,3,6,3.0,98.29665000000003,12.799093920246024,4.820504917893692,Nextim_330.txt,Nextim_330.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,7,9,7,2,8,3,6,3.0,98.58548,12.766422174482724,4.814035387263168,Nextim_310.txt,Nextim_310.txt_throughput_21-22_fer.data,-1.0
4,2,3,8,6,5,9,7,2,8,3,6,3.0,98.59317000000001,12.80392143573199,4.8048361739782335,Nextim_300.txt,Nextim_300.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,2,5,10,7,2,8,3,6,3.0,98.57781000000001,12.820053895720873,4.747008009020403,Nextim_820.txt,Nextim_820.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,3,6,10,7,2,8,3,6,3.0,98.56046000000002,12.81134653930808,4.776764529820776,Nextim_695.txt,Nextim_695.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,6,5,7,7,2,7,3,6,3.0,98.63810000000002,12.805418407402907,4.784685542317904,Nextim_701.txt,Nextim_701.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,6,9,10,7,2,5,3,6,3.0,98.60472000000003,12.673542490259441,4.836816882291426,Nextim_750.txt,Nextim_750.txt_throughput_21-22_fer.data,-1.0
8,2,2,5,5,5,10,7,2,8,3,6,3.0,98.71262,12.8143533766047,4.745212372420604,Nextim_684.txt,Nextim_684.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,6,5,8,7,3,8,3,6,3.0,98.31008,12.805080924531268,4.824892885455794,Nextim_700.txt,Nextim_700.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,6,5,10,7,2,5,3,6,3.0,98.71316,12.807859092770281,4.751234746974906,Nextim_654.txt,Nextim_654.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,6,5,10,7,2,8,7,2,3.0,98.5025,12.71470100113811,4.815574085321441,Nextim_717.txt,Nextim_717.txt_throughput_21-22_fer.data,-1.0
4,2,2,8,6,7,10,7,2,8,3,6,3.0,98.55921000000001,12.773403368437185,4.835502354784729,Nextim_731.txt,Nextim_731.txt_throughput_21-22_fer.data,-1.0
8,2,3,5,6,5,10,7,2,8,3,6,3.0,98.71238000000001,12.807177438419469,4.750502920428186,Nextim_706.txt,Nextim_706.txt_throughput_21-22_fer.data,-1.0
8,2,2,8,6,5,10,7,2,8,3,5,3.0,98.58250000000001,12.831364263299019,4.786520711822722,Nextim_674.txt,Nextim_674.txt_throughput_21-22_fer.data,-1.0
6,2,1,8,6,5,10,7,2,8,3,6,3.0,98.58015000000002,12.82213625484196,4.79401131014949,Nextim_687.txt,Nextim_687.txt_throughput_21-22_fer.data,-1.0
8,4,4,8,6,9,10,7,2,8,3,6,3.0,98.31978000000001,12.667143863909482,4.896716430829012,Nextim_868.txt,Nextim_868.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,5,6,3.0,98.66613000000001,12.757290288837746,4.7736915706589675,Nextim_767.txt,Nextim_767.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,7,2,8,3,3,3.0,98.58484000000001,12.794290640570038,4.791060484970311,Nextim_826.txt,Nextim_826.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,4,5,9,4,2,8,3,6,3.0,98.59107000000003,12.699216602465471,4.693879888741121,Nextim_342.txt,Nextim_342.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,5,2,8,3,6,3.0,98.59107000000002,12.710908296175178,4.701096264962234,Nextim_322.txt,Nextim_322.txt_throughput_21-22_fer.data,-1.0
7,2,2,8,6,5,9,7,2,8,3,6,3.0,98.59119000000001,12.830552269249631,4.787688429691059,Nextim_301.txt,Nextim_301.txt_throughput_21-22_fer.data,-1.0
4,2,4,8,6,8,10,7,2,8,3,6,3.0,98.36063,12.705238699155144,4.903592465769994,Nextim_852.txt,Nextim_852.txt_throughput_21-22_fer.data,-1.0
7,3,3,8,6,5,9,7,2,8,3,6,3.0,98.59107,12.813475501268526,4.787655950222524,Nextim_297.txt,Nextim_297.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,7,2,8,3,2,3.0,98.59809999999999,12.768786100022684,4.793250738344789,Nextim_332.txt,Nextim_332.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,6,5,9,7,2,8,3,5,3.0,98.59552000000001,12.804805836286613,4.785333645529886,Nextim_299.txt,Nextim_299.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,9,7,2,8,3,6,3.0,98.59107000000002,12.82550903472244,4.784669774960119,Nextim_309.txt,Nextim_309.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,6,8,10,7,2,8,3,6,3.0,98.35853,12.726632899833122,4.883175736280947,Nextim_789.txt,Nextim_789.txt_throughput_21-22_fer.data,-1.0
7,5,3,8,6,5,9,7,2,8,3,6,3.0,98.58057000000002,12.775071467030417,4.812212680225812,Nextim_305.txt,Nextim_305.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,3,8,10,7,2,8,3,6,3.0,98.35853000000003,12.713468041398414,4.858020205995288,Nextim_835.txt,Nextim_835.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,9,7,2,8,3,5,3.0,98.59552,12.810212245961964,4.785057357298294,Nextim_336.txt,Nextim_336.txt_throughput_21-22_fer.data,-1.0
7,2,3,8,5,5,9,7,3,8,3,6,3.0,98.29665,12.797100881180883,4.813825377228823,Nextim_337.txt,Nextim_337.txt_throughput_21-22_fer.data,-1.0
5,2,1,8,6,5,9,7,2,8,4,6,3.0,98.59329000000001,12.792176043752168,4.799792599266566,Nextim_231.txt,Nextim_231.txt_throughput_21-22_fer.data,-1.0
8,2,2,6,6,5,10,7,2,8,4,6,3.0,98.71262000000002,12.808754578368584,4.754291395097173,Nextim_728.txt,Nextim_728.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,9,7,2,5,4,6,3.0,98.72828000000001,12.758558664229325,4.762784501966936,Nextim_245.txt,Nextim_245.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,9,7,2,8,4,5,3.0,98.59552000000001,12.797072457931916,4.7840258412662395,Nextim_265.txt,Nextim_265.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,2,6,9,7,2,8,4,6,3.0,98.58758000000002,12.755919578793801,4.778441815336428,Nextim_284.txt,Nextim_284.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,7,9,7,2,8,4,6,3.0,98.58758,12.742924196218109,4.8261631958403965,Nextim_256.txt,Nextim_256.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,6,5,10,7,2,7,3,6,3.0,98.61521,12.819380066387556,4.767617717499958,Nextim_865.txt,Nextim_865.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,7,7,3,8,4,6,3.0,98.31251999999999,12.758765471874984,4.844414765452904,Nextim_281.txt,Nextim_281.txt_throughput_21-22_fer.data,-1.0
8,2,1,8,6,5,10,7,2,8,3,4,3.0,98.58508,12.801343244782446,4.786265723547178,Nextim_840.txt,Nextim_840.txt_throughput_21-22_fer.data,-1.0
5,2,2,8,6,5,9,7,2,6,4,6,3.0,98.72840000000001,12.77624993799137,4.765375761532104,Nextim_267.txt,Nextim_267.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,6,9,7,2,8,4,6,3.0,98.58758,12.772880129097747,4.815068801096737,Nextim_262.txt,Nextim_262.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,6,5,10,7,2,8,4,6,3.0,98.57991000000001,12.807891512108265,4.795965389339917,Nextim_259.txt,Nextim_259.txt_throughput_21-22_fer.data,-1.0
6,2,3,5,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.77194659191438,4.757972796110222,Nextim_269.txt,Nextim_269.txt_throughput_21-22_fer.data,-1.0
